path,age_bin,gender,ethnicity,split
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36130.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31660.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37945.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80899.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30543.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86547.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36297.jpg,3,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38443.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54001.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4162.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83749.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83987.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22023.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\76648.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\84543.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36283.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58767.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13772.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\25980.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33529.jpg,3,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74273.jpg,4,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34327.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82905.jpg,2,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8615.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18757.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85515.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38045.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55912.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3592.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10861.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38454.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9726.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67579.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\1625.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11016.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3593.jpg,2,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75965.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47907.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77196.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57723.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80873.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30973.jpg,2,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43975.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75368.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24125.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38863.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\26655.jpg,2,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77408.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67580.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67622.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80708.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18025.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\66729.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42077.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17846.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4406.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49653.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85517.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51346.jpg,2,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52846.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24485.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69793.jpg,2,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70365.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10241.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49082.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55646.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77183.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44167.jpg,3,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73123.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18583.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31931.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3741.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69550.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83359.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85922.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35013.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40462.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35824.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69232.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59691.jpg,3,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67839.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7308.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12257.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3829.jpg,3,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3384.jpg,2,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6158.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36722.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55681.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68139.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6229.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15935.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57877.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32804.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33689.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7442.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82324.jpg,2,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51393.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51545.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48954.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28254.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9719.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30784.jpg,2,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13953.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7864.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44943.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33538.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50689.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62148.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16357.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58617.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16635.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37612.jpg,3,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32143.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78850.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4607.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\25010.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\1033.jpg,2,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48174.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43803.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30390.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10496.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4758.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7939.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59251.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14378.jpg,3,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\41550.jpg,4,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7319.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7730.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63536.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40507.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40505.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38487.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30183.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80324.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80319.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14340.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\375.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47337.jpg,2,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75141.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77027.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48039.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46174.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36332.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50301.jpg,2,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30027.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19076.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53743.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79223.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22152.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64879.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69750.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18186.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72160.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69421.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17115.jpg,3,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14009.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81439.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80526.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62000.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78313.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56349.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9876.jpg,3,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23663.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38899.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\25015.jpg,4,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70562.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68514.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40112.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79409.jpg,3,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22434.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4158.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81775.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19274.jpg,2,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59718.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50909.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83617.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\66071.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35604.jpg,2,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11758.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55086.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52114.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82120.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73905.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70558.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37833.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46566.jpg,4,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16379.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16816.jpg,2,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\65797.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43552.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62211.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49109.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68661.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61685.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67352.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33705.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85852.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38877.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9243.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32542.jpg,2,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38455.jpg,4,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57916.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28509.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79592.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54825.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43035.jpg,2,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49051.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40504.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\45669.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49641.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9644.jpg,3,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49690.jpg,4,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24097.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54012.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\1543.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2539.jpg,2,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49240.jpg,2,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70216.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43020.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16988.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22009.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\439.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35001.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40891.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86625.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69800.jpg,2,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59042.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23074.jpg,4,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19677.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8604.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20151.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75786.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24056.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34446.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51382.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\27566.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20618.jpg,3,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48188.jpg,2,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86578.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61081.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63244.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36081.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63861.jpg,2,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15470.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42670.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73051.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54808.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38647.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85259.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\71137.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64465.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\25171.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28243.jpg,4,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17275.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15489.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49469.jpg,4,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83758.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83572.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53960.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51794.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28646.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\68930.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8770.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43974.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38929.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81576.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72161.jpg,3,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42261.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32989.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75790.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67635.jpg,2,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37628.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69794.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7912.jpg,1,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\76299.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13370.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79582.jpg,2,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63326.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\21102.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4997.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13564.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46548.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18838.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57044.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53584.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\5903.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32634.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50713.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79970.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72348.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72818.jpg,0,0,3,train
